,index,name,state,county,elevation,commodity,lat,lon,distance_km
303,https://westernmininghistory.com/mine-detail/10246305/,Lead King Mine,Nevada,Clark,"2,480 Feet
                    (756 Meters)",Lead,36.32,-114.9783,33.00623980877125
304,https://westernmininghistory.com/mine-detail/10037152/,Lead Prospect,Nevada,Clark,"3,999 Feet
                    (1,219 Meters)",Lead,36.62917,-114.15667,108.48253189376652
305,https://westernmininghistory.com/mine-detail/10246546/,Lead Prospect,Nevada,Clark,"4,321 Feet
                    (1,317 Meters)",Lead,36.5472,-114.1247,105.8046763436676
306,https://westernmininghistory.com/mine-detail/10246250/,Lily Group,Nevada,Clark,"4,478 Feet
                    (1,365 Meters)",Gold,35.4292,-115.1611,69.0958395475879
307,https://westernmininghistory.com/mine-detail/10037225/,Lincoln Mine,Nevada,Clark,"3,399 Feet
                    (1,036 Meters)",Copper,35.77778,-115.42056,39.937556020560415
308,https://westernmininghistory.com/mine-detail/10103563/,Lincoln Mine,Nevada,Clark,"4,800 Feet
                    (1,463 Meters)",Copper,36.33111,-114.18306,90.6618153304135
309,https://westernmininghistory.com/mine-detail/10294601/,Lincoln Mine,Nevada,Clark,"4,800 Feet
                    (1,463 Meters)",Copper,36.3317,-114.1828,90.70604099004535
310,https://westernmininghistory.com/mine-detail/10294417/,Lincoln Mine,Nevada,Clark,"3,330 Feet
                    (1,015 Meters)",Copper,35.7772,-115.42,39.953723878586324
311,https://westernmininghistory.com/mine-detail/10221412/,Little Betty,Nevada,Clark,"3,438 Feet
                    (1,048 Meters)",Zinc,35.7728,-115.4228,40.49003185109454
312,https://westernmininghistory.com/mine-detail/10149264/,"Little Hal, Steve #1 & 11 Claims",Nevada,Clark,,Uranium,36.1819,-115.0069,18.435044121146877
313,https://westernmininghistory.com/mine-detail/10197914/,Little Snake & Purple Valentine,Nevada,Clark,"3,150 Feet
                    (960 Meters)",Uranium,35.9475,-115.2733,17.11947023001623
314,https://westernmininghistory.com/mine-detail/10124768/,Little Tom Prospect,Nevada,Clark,,Manganese,36.0086,-114.8089,29.370112514452398
315,https://westernmininghistory.com/mine-detail/10294475/,Little Tommy G No. 9 Mine,Nevada,Clark,"4,482 Feet
                    (1,366 Meters)",Platinum,35.8806,-115.5222,39.90080985962221
316,https://westernmininghistory.com/mine-detail/10221661/,Locality 19,Nevada,Clark,,Uranium,35.8333,-115.2931,28.1618049766433
317,https://westernmininghistory.com/mine-detail/10270618/,Locality 21,Nevada,Clark,"3,599 Feet
                    (1,097 Meters)",Uranium,35.8444,-115.3094,27.927079899121882
318,https://westernmininghistory.com/mine-detail/10037183/,Long Shot Prospect,Nevada,Clark,"3,999 Feet
                    (1,219 Meters)",Uranium,36.31806,-114.14361,93.52776738621473
319,https://westernmininghistory.com/mine-detail/10294495/,Long Shot Prospect,Nevada,Clark,"3,681 Feet
                    (1,122 Meters)",Uranium,36.3117,-114.1444,93.24096274403796
320,https://westernmininghistory.com/mine-detail/10221565/,Long Trail,Nevada,Clark,,Silver,35.9928,-115.4856,32.4822442897546
321,https://westernmininghistory.com/mine-detail/10037226/,Lookout Mine,Nevada,Clark,"4,800 Feet
                    (1,463 Meters)","Zinc, Lead",35.80472,-115.45667,40.02711382459663
322,https://westernmininghistory.com/mine-detail/10037184/,Lookout Prospect,Nevada,Clark,"4,400 Feet
                    (1,341 Meters)",Gold,36.24194,-114.21306,85.1765367739232
323,https://westernmininghistory.com/mine-detail/10270383/,Lookout Prospect,Nevada,Clark,,Gold,36.2494,-114.2103,85.62357704938458
324,https://westernmininghistory.com/mine-detail/10270248/,Lucky Bart Prospect,Nevada,Clark,"3,760 Feet
                    (1,146 Meters)",Uranium,36.3053,-114.1486,92.66595194283892
325,https://westernmininghistory.com/mine-detail/10037185/,Lucky Bart Prospect,Nevada,Clark,,Uranium,36.31083,-114.14389,93.25480409604633
326,https://westernmininghistory.com/mine-detail/10294681/,Lucky Group,Nevada,Clark,,Copper,35.9994,-114.8681,24.345131995699884
327,https://westernmininghistory.com/mine-detail/10037150/,Lucky Strike Mine,Nevada,Clark,"6,401 Feet
                    (1,951 Meters)","Lead, Zinc",36.33778,-115.53861,48.55994453162702
328,https://westernmininghistory.com/mine-detail/10124616/,Lucky Strike Mine,Nevada,Clark,"6,558 Feet
                    (1,999 Meters)",Lead,36.335,-115.5389,48.377049187954334
329,https://westernmininghistory.com/mine-detail/10173901/,Lucy Grey Mine,Nevada,Clark,"3,638 Feet
                    (1,109 Meters)",Gold,35.5494,-115.2747,57.15762756696247
330,https://westernmininghistory.com/mine-detail/10037145/,Lucy Grey Mine,Nevada,Clark,"3,599 Feet
                    (1,097 Meters)",Gold,35.54944,-115.27556,57.170876546629046
331,https://westernmininghistory.com/mine-detail/10294993/,M & E Nos. 2 and 12 Claims,Nevada,Clark,"3,599 Feet
                    (1,097 Meters)",Uranium,35.7217,-114.9022,41.95457791032973
